track_rank,track_id,track_name,artists,track_duration,track_is_explicit,track_popularity,album_id,album_name,album_release_year,album_type,artist_name,artist_name_others,artist_id,artist_id_others,track_danceability,track_energy,track_key,track_loudness,track_mode,track_speechiness,track_acousticness,track_instrumentalness,track_liveness,track_valence,artist_popularity,artist_followers,artist_genre,artist_genre_others,playlist_id
5.0,525NKU3UFgZQtCXWBWE0al,Sandhanam Theme - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.7749166666666667,False,55.0,6S5qpNyT3ZAg7m0e2XSOqx,Vikram (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,0.619,0.84,0.0,-5.427,1.0,0.0515,0.082,0.275,0.28,0.0805,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
6.0,5iUbq311UD3MZYmfi2a1Ob,Pablo Sandhanam - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",0.7509166666666667,False,57.0,6S5qpNyT3ZAg7m0e2XSOqx,Vikram (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,0.843,0.579,1.0,-7.505,1.0,0.352,0.278,0.0174,0.384,0.395,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
7.0,5QpX7FGJ3A6otJSayn0GHM,Kaththi Theme - Instrumental,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.0617666666666667,False,43.0,2jo4lZjhgTwX7ldHD5hl1t,Kaththi (Original Motion Picture Soundtrack),2014.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,0.705,0.73,5.0,-7.886,1.0,0.346,0.159,0.000239,0.154,0.819,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
8.0,2sW8zbqjQsOnwTcjC2JWBO,Doctor Theme - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",0.7187333333333333,False,43.0,57HnFkNaWMtqA3h7rrRIAh,Doctor (Original Background Score),2021.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,0.544,0.907,4.0,-7.036,0.0,0.217,0.54,0.914,0.311,0.337,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
13.0,4SwrKUWClv1t4HqK5SeMCo,Bhavani Theme - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.3416666666666666,False,48.0,4iFurFyAPhOlzwQTc5aXN2,Master (Original Background Score),2021.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,0.511,0.817,9.0,-8.687,0.0,0.0303,0.0856,0.889,0.282,0.198,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
48.0,3Vb8KkT6Ub5fFGPYJCJyLh,Rolex Theme - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",0.88745,False,61.0,6S5qpNyT3ZAg7m0e2XSOqx,Vikram (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,0.61,0.925,8.0,-4.01,1.0,0.114,0.00804,0.767,0.131,0.442,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
49.0,3Qm35fbJSuclok2fQB2rzZ,Moaning Theme - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.4108333333333334,False,49.0,6S5qpNyT3ZAg7m0e2XSOqx,Vikram (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,0.797,0.71,6.0,-6.815,0.0,0.0581,0.343,0.906,0.0932,0.502,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
50.0,2zVOFcdPAurQMbP1D6czwo,Amar Theme - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",2.46705,False,50.0,6S5qpNyT3ZAg7m0e2XSOqx,Vikram (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,0.679,0.724,2.0,-5.217,1.0,0.0423,0.121,0.79,0.164,0.0764,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
51.0,0uswgpVQNDT9DfEyzzCQcg,Cucumba,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",0.74395,False,38.0,0mZe6r4eaGrhuCvx6dzxey,Beast (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
52.0,0wgOTeDbMblOxncPcXLCvf,Ghost Unmasked - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.2401666666666666,False,49.0,6S5qpNyT3ZAg7m0e2XSOqx,Vikram (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
53.0,6D9uswrNghivGDSmeKFsIH,"Jailer Announcement Theme (From ""Jailer"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.0012333333333334,False,45.0,4jkl33s9WJkLdwtVXfOn61,"Jailer Announcement Theme (From ""Jailer"")",2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
54.0,6jiMGpaN4Sx7xYlSQqfjnz,"Beast Announcement Theme (From ""Beast"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.0383666666666667,False,42.0,7rkELhEEUEuqWRmDdTCNZF,"Beast Announcement Theme (From ""Beast"")",2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
55.0,0APxSVP73DpITxWovXrEZj,Wedding Party - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.60425,False,47.0,6S5qpNyT3ZAg7m0e2XSOqx,Vikram (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
56.0,48pWf7gVrD3ftzkyzUJqVu,Shield Fight - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.6156333333333333,False,45.0,6S5qpNyT3ZAg7m0e2XSOqx,Vikram (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
57.0,4XlAwjHZUbQrgUJcfrCuMQ,Marriage At 2AM - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.4626166666666667,False,44.0,6S5qpNyT3ZAg7m0e2XSOqx,Vikram (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
58.0,0hEUT9CpY3R2nvYzdvxGLE,The Vikram Squad - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.5815,False,43.0,6S5qpNyT3ZAg7m0e2XSOqx,Vikram (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
59.0,5fyz50nzC0a96r7UAd2Y5f,"Petta Theme - From ""Petta""","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.775,False,47.0,3NAMtgP845mM6cJjYDYy1g,Petta (Original Motion Picture Soundtrack),2018.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
60.0,4U8wO7PDX3fz9L3Ne1U0eg,Vaathi Kabbadi - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",3.4411666666666667,False,40.0,4iFurFyAPhOlzwQTc5aXN2,Master (Original Background Score),2021.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
61.0,4BRWG0mQqol30OG5xLIplN,Master the Blaster - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.5375,False,50.0,4iFurFyAPhOlzwQTc5aXN2,Master (Original Background Score),2021.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
62.0,6GFtWQYco30oKpMr5xJwy2,"Soul of Doctor (Theme) [From ""Doctor""]","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3GB9ulskXfPOQCzw0SNEDx'}, 'href': 'https://api.spotify.com/v1/artists/3GB9ulskXfPOQCzw0SNEDx', 'id': '3GB9ulskXfPOQCzw0SNEDx', 'name': 'Niranjana Ramanan', 'type': 'artist', 'uri': 'spotify:artist:3GB9ulskXfPOQCzw0SNEDx'}]",1.06185,False,56.0,2ftkMy4ttkkdjFsFReYdWg,"Soul of Doctor (Theme) [From ""Doctor""]",2021.0,album,Anirudh Ravichander,Niranjana Ramanan,4zCH9qm4R2DADamUHMCa6O,3GB9ulskXfPOQCzw0SNEDx,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
63.0,4Gl2PrpO3pmVj8LnQ6uAdg,Agent Vikram - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",3.1630166666666666,False,43.0,6S5qpNyT3ZAg7m0e2XSOqx,Vikram (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
64.0,60c709iT1oiukRh6eR7K0K,Agent Tina - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",0.7509166666666667,False,41.0,6S5qpNyT3ZAg7m0e2XSOqx,Vikram (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
65.0,3Yuu5SdEIzjBAZNlWLYD03,Bad Eyes Villain Theme - Instrumental,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.4933333333333334,False,32.0,2jo4lZjhgTwX7ldHD5hl1t,Kaththi (Original Motion Picture Soundtrack),2014.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
66.0,1BlJlzeCt2VPVdQMLXRe8y,The Dilli Connect - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.35395,False,42.0,6S5qpNyT3ZAg7m0e2XSOqx,Vikram (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
67.0,3uOEtcu7Zx1LFC1O2oqkgy,Rhythm of Petta,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",0.88,False,39.0,1pQJguKLryCpmfP40tcEM0,Petta (Original Background Score),2019.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
68.0,58rVdRJUkvtupU7J3UIrvB,Interval Fight - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",2.1828666666666665,False,45.0,4iFurFyAPhOlzwQTc5aXN2,Master (Original Background Score),2021.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
69.0,3oWVw2H0cMJwsxLEKboZy4,What's Cookin? - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.3259,False,40.0,6S5qpNyT3ZAg7m0e2XSOqx,Vikram (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
70.0,7wQR696XF4L91Zr9groP8v,Beat of Master - Instrumental,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.2583333333333333,False,45.0,11YJfivZjEaEUU9lJmeidh,Master (Original Motion Picture Soundtrack),2020.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
71.0,51U5TXf0Zqtp9Q0qs1XvNM,Church Fight,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",3.6333333333333333,False,36.0,1pQJguKLryCpmfP40tcEM0,Petta (Original Background Score),2019.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
72.0,61uPaVyWRi1HykhNR5Ldtw,"Kaali Theme - From ""Petta""","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.08975,False,41.0,3NAMtgP845mM6cJjYDYy1g,Petta (Original Motion Picture Soundtrack),2018.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
73.0,5F6QjI9stjXP8yNzu60SEP,The Theri Theme,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.8734166666666667,False,40.0,3KOvSxSNXC7mPvVESt1rVT,Vedalam (Original Motion Picture Soundtrack),2015.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
74.0,232kZYrxOYqyMeBFwudXEM,AK Theme Music - Ready to Rage,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",1.3882333333333334,False,35.0,6zXvWxQ8vSbI44dQdPp4P0,Vivegam (Original Motion Picture Soundtrack),2017.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
75.0,1kZwVm0A2GWyBm4Oi2BFGX,The Maari Swag,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",0.51255,False,43.0,5g4gqBANFcdQ7G5zjGddvl,Maari (Original Motion Picture Soundtrack),2015.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
77.0,7vXNWKJJsuflJZwDtrQgRO,Theme of 3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2Wuq8f0T8XhQzjPSpMWY0i'}, 'href': 'https://api.spotify.com/v1/artists/2Wuq8f0T8XhQzjPSpMWY0i', 'id': '2Wuq8f0T8XhQzjPSpMWY0i', 'name': 'Mandolin Seenu', 'type': 'artist', 'uri': 'spotify:artist:2Wuq8f0T8XhQzjPSpMWY0i'}]",1.49,False,41.0,3KxiTZwnVuot6XVWRqh4PZ,3 (Original Motion Picture Soundtrack),2011.0,album,Anirudh Ravichander,Mandolin Seenu,4zCH9qm4R2DADamUHMCa6O,2Wuq8f0T8XhQzjPSpMWY0i,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DWUptwB9dhZvQ
